,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
17499,2014-04-15,0.07773658192090395,8.707612903225806,26.973285714285712,,,,,14.575285714285714,42.275,78.393,,3.5564999999999998,,1.0,-0.6,0.75,7.6,49.20391999721528,1.0
17523,2014-04-16,0.09886498874313249,7.141907563025209,60.056155555555556,,,,,15.3082,38.765,113.599,,,,1.0,-0.4,0.25,7.4,77.83413793300755,1.0
17547,2014-04-17,0.04380098955154527,48.46167716535433,112.41944444444445,,,,,11.904,31.877499999999998,,,1.851,,1.0,-1.5,0.25,6.75,86.71857141691542,1.0
17571,2014-04-18,0.16215781245608615,22.897977011494252,80.23685365853659,1.5074999999999998,,,,15.563999999999998,47.7809375,,,1.3493333333333333,,1.0,0.4,0.8,7.0,97.10916250050069,1.0
17595,2014-04-19,0.030991562056058856,6.453545454545455,50.375302325581394,,,,,8.124,61.4388,,,,,1.0,0.0,1.0,7.25,88.84951062405364,1.0
17619,2014-04-20,0.10902777777777779,10.750446808510638,192.23251351351354,,,,,9.9714,26.55488888888889,,,4.086,,1.0,0.6,0.8,7.8,104.39816216520362,
17642,2014-04-21,0.0156728927203065,7.5875,101.9365,,,,,7.90975,52.29119047619048,,6.546142857142857,6.206666666666666,,,0.5,1.0,7.5,130.86846663157152,
17666,2014-04-22,0.07665932952304443,9.60681443298969,78.74004347826087,9.241900000000001,,,,9.6408,26.26477777777778,,,2.2350000000000003,,1.0,0.4,0.8,7.2,64.08472918470702,1.0
17690,2014-04-23,0.038353214849158025,9.31764,49.87145454545455,,,,,11.26125,82.30866666666667,,,4.018,,1.0,-0.25,1.0,7.5,95.27530000209813,
17714,2014-04-24,0.05378853649950596,8.812199999999999,80.02,,,,,9.4738,34.6604,,,4.536666666666666,,1.0,-0.25,0.5,6.8,101.13777777126859,
17738,2014-04-25,0.0664568248362065,8.465905511811025,21.305311111111113,12.057666666666668,,,36.117,12.7882,10.222636363636363,29.138,,26.819666666666667,,1.0,0.2,0.25,6.2,41.28350821088573,1.0
17762,2014-04-26,0.35133683120286124,6.36353164556962,24.998727272727272,3.221,,,,11.3102,21.188,72.9,,2.013666666666667,,1.0,0.8,1.0,7.6,29.669846186271087,1.0
17785,2014-04-27,0.0659523518195497,8.636217391304347,54.51130434782608,,,,,8.4245,53.183499999999995,,,,,,-1.0,0.75,7.0,61.30061108536188,
17807,2014-04-28,0.06401814523536081,9.819289940828403,66.66915254237288,14.107,,,9.6115,10.6648,37.02133333333333,,,4.5344,,1.0,0.4,0.6,6.8,89.12507246888201,1.0
17831,2014-04-29,0.05080621402077293,7.533244897959183,53.45270422535211,11.393333333333333,,,,9.2262,7.142666666666666,,,2.6167142857142855,,1.0,1.25,0.0,6.0,59.814891573894464,
17855,2014-04-30,0.1521727653179764,17.04797023809524,87.41362790697674,12.461384615384615,,,36.37,10.182,38.527166666666666,,12.1415,6.178,,1.0,0.0,0.6666666666666666,6.333333333333333,94.55892771697906,1.0
17879,2014-05-01,0.11590702540083282,16.357175925925926,61.11847368421053,,,,,9.8646,128.78433333333334,,,,,,-0.8,1.0,7.4,118.86017142704557,
17903,2014-05-02,0.0742442660108813,14.730304347826088,69.168,,,,,12.844249999999999,111.97179999999999,,5.015,,,,-1.0,1.0,7.0,111.83584212001995,
17927,2014-05-03,0.03880649717514125,13.395445783132528,132.3746,4.022,,,186.7515,8.717,,,27.861500000000003,,,1.0,-1.0,1.0,6.833333333333333,82.1316666762034,
17951,2014-05-04,0.11647554395081122,25.00138961038961,40.27288636363637,,,,10.3572,10.3455,22.098,,285.084,,,,-0.5,1.0,7.5,45.72443011242855,
17972,2014-05-05,0.09047478797787512,6.720785714285714,87.6255172413793,,,,,12.167000000000002,54.18683333333333,,156.617,,,,-0.6666666666666666,0.3333333333333333,6.0,116.02277419644014,
136646,2014-02-23,,,,,,,,,,,,,,,,,,,
136650,2014-02-24,,,,,,,,,,,,,,,,,,,
136690,2014-03-02,,,,,,,,,,,,,,,,,,,
136695,2014-03-04,,,,,,,,,,,,,,,,,,,
136724,2014-03-08,,,,,,,,,,,,,,,,,,,
136735,2014-03-09,,,,,,,,,,,,,,,,,,,
19738,2014-05-06,0.16337143074539964,19.90594495412844,48.44442307692308,,,,,,42.23266666666667,,179.859,,,1.0,,,,63.60060782058567,
19762,2014-05-07,0.0135513811833725,10.494268518518519,72.04822727272727,,,,,16.2118,10.719166666666666,,,2.8207999999999998,,,1.0,0.75,7.0,94.1180158985985,
19786,2014-05-08,0.09184726802498487,13.523833333333334,56.42464516129032,36.429153846153845,,,,8.6964,15.537636363636363,11.381666666666668,,3.03,,1.0,0.3333333333333333,1.0,7.0,77.16998041844838,1.0
31235,2014-05-09,0.08377318187886475,9.744404494382023,58.806717948717946,,,,41.6228,18.966,,,,1.6025,,1.0,-1.0,1.0,7.4,84.57751219447064,
31259,2014-05-10,0.09069993851199017,34.821698630136986,80.05923529411766,12.476333333333335,,,,8.461666666666666,42.319478260869566,,339.493,3.085,,1.0,-0.3333333333333333,,7.0,117.02060653733432,
31283,2014-05-11,0.045328177940040626,25.424928571428573,49.42048484848485,,,,,9.6676,11.3205,,3.403,,,,-1.0,1.0,7.25,63.55906519164208,1.0
31307,2014-05-12,0.09397787414372742,10.870913875598086,68.09548684210526,22.563235294117646,,,37.50675,10.8682,24.986125,,,1.99325,,1.0,-0.8,0.6,7.0,113.16103093157102,
31331,2014-05-13,0.05427813780879583,11.042668918918919,56.259206896551724,31.31625,,,7.0625,9.6874,15.598833333333333,,,11.055,,1.0,-0.25,0.75,7.5,80.70858207389493,
31355,2014-05-14,0.06217174433151498,15.994866666666669,60.3895,20.229857142857146,,,,12.4104,22.287521739130437,23.2,,6.0994,,1.0,-1.0,-0.4,5.2,60.07890099109989,1.0
31379,2014-05-15,0.05449630453369234,13.631187096774193,128.33039534883721,,,,39.219,13.893,27.148875,,,,,1.0,0.2,0.4,6.4,127.92219119562822,1.0
31403,2014-05-16,0.021811648278146994,7.79375,34.104588235294116,,,,,9.282399999999999,27.417047619047622,,,5.029,,1.0,0.0,1.0,7.0,78.26223336855573,
31427,2014-05-17,0.03005230340723861,22.89069306930693,55.33279032258064,,,,,8.8584,22.940636363636365,,,7.071000000000001,,1.0,-0.4,1.0,7.6,69.98961111903193,
31451,2014-05-18,0.0267361111111111,9.945840909090908,62.013215384615386,5.948499999999999,,,,11.4932,31.865571428571428,,,,,1.0,-0.2,0.6,7.2,60.66351021309286,1.0
31475,2014-05-19,0.007986111111111112,6.879444444444444,55.57214705882353,6.02,,,,13.124600000000001,24.4445625,,,,,1.0,0.25,0.75,7.4,72.91842499971388,1.0
31499,2014-05-20,0.044508877931337835,9.59490990990991,30.39214583333333,,,,,10.450999999999999,15.19773076923077,,,,,1.0,0.0,1.0,7.0,64.6008695571319,1.0
31523,2014-05-21,0.05104166666666671,11.041238095238095,39.19161290322581,4.2010000000000005,,,,12.145166666666668,51.438,,,1.3363333333333334,,,0.2,0.4,6.2,47.50374998152255,1.0
31547,2014-05-22,0.04213643790849669,8.424471153846154,40.44762962962963,,,,,14.6972,12.161666666666669,,,,,1.0,0.6,0.8,6.6,55.41279628541733,1.0
31571,2014-05-23,0.01122966950795965,11.588324324324326,71.86236842105264,15.963,,,,10.068999999999999,94.28285714285714,,11.469666666666667,,,1.0,-0.2,0.6,6.8,113.46272726492435,
31595,2014-05-24,0.011447603234842322,7.1575999999999995,29.017884615384617,,,,,13.637,17.777375,,,,,,0.0,0.8,7.2,55.417749975408846,
31619,2014-05-25,0.04596280602636538,14.308337209302326,31.279392857142856,,,,,9.6804,19.062,,,,,1.0,0.25,1.0,7.0,185.39856757344432,
31643,2014-05-26,0.002735433604336042,7.753136986301371,49.56870967741935,,,,,12.3458,34.421,,,,,1.0,0.8,1.0,7.0,54.919488402300104,1.0
31667,2014-05-27,0.06439944767151783,10.655227272727274,33.23325,,,,,11.030800000000001,66.91466666666666,,,,,1.0,0.5,0.6666666666666666,6.2,90.1362790895062,1.0
31691,2014-05-28,0.09822330765912597,12.929735849056604,48.531063829787236,,,,,11.053333333333333,21.144833333333334,60.49866666666667,,,,1.0,0.0,0.5,6.6,127.30613924883586,1.0
31715,2014-05-29,0.01857181693744216,18.567009090909092,38.44953947368421,,,,,10.139,9.85335,,,,,,-0.4,0.8,7.0,54.49458440557704,
31739,2014-05-30,0.03568424788578981,8.586340425531915,56.645530303030306,,,,,9.0382,19.39976923076923,,,2.5195,,1.0,0.2,1.2,7.4,98.6987069187493,
31763,2014-05-31,0.21251956201963162,15.407463768115942,48.03815384615385,,,,,7.019,,,,,,,1.0,1.0,7.0,31.575518515374938,
3853,2014-06-01,0.047362751785379936,12.162519083969466,115.4657,,,,,11.581285714285714,94.996,,,,,1.0,-1.0,0.6666666666666666,6.833333333333333,56.324955042828314,
31811,2014-06-02,0.03904773900723554,11.834325,70.68531428571428,21.205,,,,7.375666666666667,49.741812499999995,,,8.29325,,1.0,0.3333333333333333,1.0,6.75,124.12747222185132,
31835,2014-06-03,0.0914769431418569,11.526992700729926,50.47817948717949,,,,,7.720999999999999,37.2825,,,2.5362,,1.0,0.4,1.0,7.8,91.81938027663968,1.0
31859,2014-06-04,0.046384854695459055,9.522432432432431,56.44332911392405,,,,,7.7548,17.2345,,,,,1.0,0.5,1.0,7.0,93.2832499912807,1.0
31883,2014-06-05,0.15234272166247978,13.994216,25.914081081081083,,,,,9.472,19.10711111111111,75.24566666666668,,,,1.0,0.0,1.0,7.0,40.196423716464295,
31907,2014-06-06,0.1894759745721429,6.568736111111111,38.88463636363636,,,,,9.1035,,,,2.072,,1.0,0.5,1.0,7.5,47.95319297857452,
31931,2014-06-07,0.08189323794216778,125.68744999999998,27.257962962962964,,,,,6.214,53.425,,,,,,-1.0,,8.0,128.61344184431928,1.0
3882,2014-06-08,0.07951018024032033,19.521611111111113,187.7575,,,,,9.034500000000001,190.76,,,,,,-1.5,1.0,6.5,161.59971421105527,
31959,2014-06-09,0.25,,,,,,,,,,,,,,,,,,
